kHz;mV
18.91255379;0.00297755
18.91851425;0.00272314
18.92447472;0.00212638
18.93043518;0.00124803
18.93639565;0.00051594
18.94235611;0.00254301
18.94831657;0.00532277
18.95427704;0.00706295
18.9602375;0.00679804
18.96619797;0.00593896
18.97215843;0.00362557
18.9781189;0.00347986
18.98407936;0.02494045
18.99003983;0.06672945
18.99600029;0.08789344
19.00196075;0.08957567
19.00792122;0.08348183
19.01388168;0.04925453
19.01984215;0.01257626
19.02580261;0.00011046
19.03176308;0.00293402
19.03772354;0.00383177
19.04368401;0.00422726
19.04964447;0.00373764
19.05560493;0.0020933
19.0615654;0.00074822
19.06752586;0.0002463
19.07348633;0.00059575
19.07944679;0.00090087
19.08540726;0.00124333
19.09136772;0.001228
19.09732819;0.0010144
19.10328865;0.00079906
19.10924911;0.0006861
19.11520958;0.00061991
19.12117004;0.00048134
19.12713051;0.0003782
19.13309097;0.0002727
19.13905144;0.00015514
19.1450119;0.00009314
19.15097237;0.00050735
19.15693283;0.0007811
19.1628933;0.00095023
19.16885376;0.0010745
19.17481422;0.0010333
19.18077469;0.00083861
19.18673515;0.00035192
19.19269562;0.00026243
19.19865608;0.0007162
19.20461655;0.0012865
19.21057701;0.00178379
19.21653748;0.00209805
19.22249794;0.00201533
19.2284584;0.0013916
19.23441887;0.00064564
19.24037933;0.00039188
19.2463398;0.00161391
19.25230026;0.0029286
19.25826073;0.00406128
19.26422119;0.00394254
19.27018166;0.00318871
19.27614212;0.00214404
19.28210258;0.00030171
19.28806305;0.00247466
19.29402351;0.00657826
19.29998398;0.01004847
19.30594444;0.01026607
19.31190491;0.00959871
19.31786537;0.00678826
19.32382584;0.00203169
19.3297863;0.0021889
19.33574677;0.00831569
19.34170723;0.01262685
19.34766769;0.01359127
19.35362816;0.01360735
19.35958862;0.00947019
19.36554909;0.00362911
19.37150955;0.00054354
19.37747002;0.00123
19.38343048;0.00223116
19.38939095;0.00279501
19.39535141;0.00284536
19.40131187;0.00198813
19.40727234;0.00102309
19.4132328;0.00035491
19.41919327;0.00015065
19.42515373;0.00031614
19.4311142;0.00056364
19.43707466;0.00064752
19.44303513;0.00061668
19.44899559;0.00057077
19.45495605;0.00061939
19.46091652;0.00069745
19.46687698;0.00056078
19.47283745;0.00049616
19.47879791;0.00047075
19.48475838;0.00041494
19.49071884;0.00024078
19.49667931;0.00013974
19.50263977;0.00036681
19.50860023;0.00054558
19.5145607;0.00076566
19.52052116;0.00085715
19.52648163;0.00083973
19.53244209;0.00048845
19.53840256;0.00056693
19.54436302;0.00101758
19.55032349;0.00155558
19.55628395;0.00195716
19.56224442;0.00234926
19.56820488;0.00237683
19.57416534;0.0017943
19.58012581;0.00121977
19.58608627;0.00027522
19.59204674;0.0013129
19.5980072;0.00289381
19.60396767;0.00466764
19.60992813;0.00511758
19.6158886;0.00445139
19.62184906;0.00344236
19.62780952;0.00100487
19.63376999;0.00317118
19.63973045;0.01199963
19.64569092;0.0213514
19.65165138;0.02339504
19.65761185;0.02268105
19.66357231;0.01795968
19.66953278;0.00709272
19.67549324;0.00111935
19.6814537;0.0030355
19.68741417;0.00560206
19.69337463;0.00644335
19.6993351;0.00681619
19.70529556;0.00532825
19.71125603;0.00250356
19.71721649;0.00084978
19.72317696;0.00073925
19.72913742;0.00137625
19.73509789;0.00179792
19.74105835;0.00199011
19.74701881;0.00155708
19.75297928;0.00087944
19.75893974;0.00040828
19.76490021;0.00014428
19.77086067;0.00013164
19.77682114;0.00050705
19.7827816;0.00066378
19.78874207;0.0007096
19.79470253;0.00067493
19.80066299;0.00044585
19.80662346;0.00052217
19.81258392;0.000617
19.81854439;0.00069876
19.82450485;0.00074772
19.83046532;0.00069752
19.83642578;0.00055089
19.84238625;0.00017284
19.84834671;0.00012826
19.85430717;0.00044758
19.86026764;0.00078971
19.8662281;0.0010507
19.87218857;0.00116112
19.87814903;0.00085036
19.8841095;0.00047912
19.89006996;0.00054037
19.89603043;0.00102838
19.90199089;0.0016698
19.90795135;0.00242466
19.91391182;0.00282654
19.91987228;0.00233907
19.92583275;0.00156258
19.93179321;0.00046524
19.93775368;0.00123654
19.94371414;0.00317052
19.94967461;0.00578624
19.95563507;0.00683661
19.96159554;0.00634549
19.967556;0.00526797
19.97351646;0.00264333
19.97947693;0.00516521
19.98543739;0.0325933
19.99139786;0.07211764
19.99735832;0.0863007
20.00331879;0.0870899
20.00927925;0.07620092
20.01523972;0.0384432
20.02120018;0.00760134
20.02716064;0.00120529
20.03312111;0.00338093
20.03908157;0.00401292
20.04504204;0.00435152
20.0510025;0.00358445
20.05696297;0.00197219
20.06292343;0.0008301
20.0688839;0.00020041
20.07484436;0.00062077
20.08080482;0.00107059
20.08676529;0.00151457
20.09272575;0.00137698
20.09868622;0.00095831
20.10464668;0.00058843
20.11060715;0.00039998
20.11656761;0.00030285
20.12252808;0.00034475
20.12848854;0.000376
20.13444901;0.00040523
20.14040947;0.00046437
20.14636993;0.00022006
20.1523304;0.00034413
20.15829086;0.00049998
20.16425133;0.00063354
20.17021179;0.00074872
20.17617226;0.00075098
20.18213272;0.00062571
20.18809319;0.00028579
20.19405365;0.00014657
20.20001411;0.00052962
20.20597458;0.00107888
20.21193504;0.00160594
20.21789551;0.00199354
20.22385597;0.00176883
20.22981644;0.00112163
20.2357769;0.00039257
20.24173737;0.00077422
20.24769783;0.00191528
20.25365829;0.00308853
20.25961876;0.00394053
20.26557922;0.00360253
20.27153969;0.00290377
20.27750015;0.00171107
20.28346062;0.00054647
20.28942108;0.00347597
20.29538155;0.00802417
20.30134201;0.01084051
20.30730247;0.01050959
20.31326294;0.00941431
20.3192234;0.00563406
20.32518387;0.00121955
20.33114433;0.0032781
20.3371048;0.01010078
20.34306526;0.01360358
20.34902573;0.01426739
20.35498619;0.01345452
20.36094666;0.00808396
20.36690712;0.00237927
20.37286758;0.00051005
20.37882805;0.00199776
20.38478851;0.00266636
20.39074898;0.00313698
20.39670944;0.00296908
20.40266991;0.00200394
20.40863037;0.00123243
20.41459084;0.00064295
20.4205513;0.0002179
20.42651176;0.0004677
20.43247223;0.00091575
20.43843269;0.00108365
20.44439316;0.00096912
20.45035362;0.00068149
20.45631409;0.00048163
20.46227455;0.00033053
20.46823502;0.00020937
20.47419548;0.0002685
20.48015594;0.00035781
20.48611641;0.0003994
20.49207687;0.00025265
20.49803734;0.00042
20.5039978;0.00063287
20.50995827;0.00074629
20.51591873;0.00085651
20.5218792;0.00100617
20.52783966;0.00102216
20.53380013;0.00063376
20.53976059;0.00035919
20.54572105;0.00058873
20.55168152;0.00126935
20.55764198;0.0018823
20.56360245;0.00242188
20.56956291;0.00242688
20.57552338;0.00182431
20.58148384;0.00112601
20.58744431;0.00024532
20.59340477;0.0016482
20.59936523;0.00337663
20.6053257;0.00498987
20.61128616;0.00496755
20.61724663;0.00414875
20.62320709;0.00288499
20.62916756;0.00030017
20.63512802;0.00453713
20.64108849;0.01447473
20.64704895;0.022602
20.65300941;0.02344046
20.65896988;0.02251384
20.66493034;0.01609639
20.67089081;0.00510875
20.67685127;0.00127341
20.68281174;0.00419928
20.6887722;0.00648369
20.69473267;0.00716216
20.70069313;0.00729921
20.70665359;0.00519379
20.71261406;0.00223171
20.71857452;0.00040825
20.72453499;0.00092578
20.73049545;0.00174961
20.73645592;0.00229392
20.74241638;0.00235498
20.74837685;0.00171542
20.75433731;0.00095682
20.76029778;0.00039815
20.76625824;0.00020539
20.7722187;0.00043278
20.77817917;0.00069521
20.78413963;0.0007314
20.7901001;0.00061091
20.79606056;0.00046436
20.80202103;0.00045543
20.80798149;0.00057236
20.81394196;0.00052775
20.81990242;0.00053824
20.82586288;0.00050577
20.83182335;0.00038265
20.83778381;0.00019967
20.84374428;0.0004121
20.84970474;0.00060328
20.85566521;0.00087444
20.86162567;0.0011967
20.86758614;0.00147305
20.8735466;0.00158747
20.87950706;0.00118931
20.88546753;0.00059852
20.89142799;0.00023068
20.89738846;0.00097014
20.90334892;0.00176358
20.90930939;0.00259215
20.91526985;0.00285928
20.92123032;0.00237746
20.92719078;0.00176297
20.93315125;0.0006454
20.93911171;0.00108811
20.94507217;0.00333389
20.95103264;0.00604002
20.9569931;0.00681304
20.96295357;0.00633026
20.96891403;0.00499168
20.9748745;0.00230015
20.98083496;0.00848866
20.98679543;0.04082129
20.99275589;0.07575365
20.99871635;0.0843735
21.00467682;0.08447229
21.01063728;0.06784958
21.01659775;0.02908215
21.02255821;0.00465709
21.02851868;0.00145867
21.03447914;0.00340988
21.04043961;0.00405047
21.04640007;0.00450788
21.05236053;0.00357365
21.058321;0.00191306
21.06428146;0.00072662
21.07024193;0.00021962
21.07620239;0.00079908
21.08216286;0.00127441
21.08812332;0.0015543
21.09408379;0.00125789
21.10004425;0.00080544
21.10600471;0.00045359
21.11196518;0.00032923
21.11792564;0.0002616
21.12388611;0.0002876
21.12984657;0.0002547
21.13580704;0.00019767
21.1417675;0.00017204
21.14772797;0.00037124
21.15368843;0.00062185
21.1596489;0.00056762
21.16560936;0.00059937
21.17156982;0.0006145
21.17753029;0.0005811
21.18349075;0.00045319
21.18945122;0.00014997
21.19541168;0.00022633
21.20137215;0.00054259
21.20733261;0.00100342
21.21329308;0.00143377
21.21925354;0.00178134
21.225214;0.00158677
21.23117447;0.00110547
21.23713493;0.0005391
21.2430954;0.00032502
21.24905586;0.00133821
21.25501633;0.00263386
21.26097679;0.00339525
21.26693726;0.00303326
21.27289772;0.00247949
21.27885818;0.00118548
21.28481865;0.00106463
21.29077911;0.0043053
21.29673958;0.00879485
21.30270004;0.0107352
21.30866051;0.01020074
21.31462097;0.00881166
21.32058144;0.00444895
21.3265419;0.00105172
21.33250237;0.00490365
21.33846283;0.01162245
21.34442329;0.0141319
21.35038376;0.01470365
21.35634422;0.01300788
21.36230469;0.00695541
21.36826515;0.00192681
21.37422562;0.0005839
21.38018608;0.00216922
21.38614655;0.00299304
21.39210701;0.00361427
21.39806747;0.00322536
21.40402794;0.00202933
21.4099884;0.00108448
21.41594887;0.00039451
21.42190933;0.00050309
21.4278698;0.00073552
21.43383026;0.00092653
21.43979073;0.00085074
21.44575119;0.00072307
21.45171165;0.000598
21.45767212;0.00061282
21.46363258;0.00061822
21.46959305;0.00045472
21.47555351;0.00039149
21.48151398;0.00037321
21.48747444;0.00037728
21.49343491;0.00022143
21.49939537;0.00011336
21.50535583;0.00027029
21.5113163;0.00047214
21.51727676;0.00072646
21.52323723;0.00090291
21.52919769;0.00088967
21.53515816;0.00057107
21.54111862;0.00033281
21.54707909;0.00055149
21.55303955;0.0012275
21.55900002;0.00190942
21.56496048;0.00246699
21.57092094;0.00229258
21.57688141;0.00163276
21.58284187;0.00087542
21.58880234;0.00055871
21.5947628;0.0018843
21.60072327;0.00362384
21.60668373;0.00488552
21.6126442;0.00453712
21.61860466;0.00378861
21.62456512;0.00226623
21.63052559;0.00073918
21.63648605;0.00671796
21.64244652;0.01737084
21.64840698;0.02383177
21.65436745;0.02379823
21.66032791;0.02204944
21.66628838;0.01347102
21.67224884;0.002929
21.6782093;0.0012236
21.68416977;0.00467965
21.69013023;0.0066454
21.6960907;0.00745917
21.70205116;0.00734239
21.70801163;0.00478086
21.71397209;0.00212102
21.71993256;0.00046704
21.72589302;0.00083515
21.73185349;0.00156227
21.73781395;0.00218248
21.74377441;0.00223942
21.74973488;0.00161429
21.75569534;0.00106879
21.76165581;0.00064754
21.76761627;0.00033499
21.77357674;0.00011686
21.7795372;0.00043239
21.78549767;0.00056648
21.79145813;0.00052712
21.79741859;0.00048068
21.80337906;0.00051704
21.80933952;0.00051119
21.81529999;0.0004978
21.82126045;0.00055111
21.82722092;0.00050998
21.83318138;0.00040358
21.83914185;0.00026827
21.84510231;0.00054362
21.85106277;0.00074313
21.85702324;0.00082259
21.8629837;0.00094533
21.86894417;0.00110688
21.87490463;0.00104081
21.8808651;0.00063636
21.88682556;0.00022456
21.89278603;0.00039234
21.89874649;0.00102404
21.90470695;0.00174615
21.91066742;0.00252034
21.91662788;0.0025746
21.92258835;0.00202967
21.92854881;0.0013419
21.93450928;0.00026528
21.94046974;0.00178039
21.94643021;0.00418362
21.95239067;0.00644348
21.95835114;0.00652145
21.9643116;0.00579316
21.97027206;0.00410409
21.97623253;0.00185888
21.98219299;0.01271109
21.98815346;0.04825987
21.99411392;0.07687596
22.00007439;0.08137365
22.00603485;0.08009652
22.01199532;0.05773648
22.01795578;0.02043743
22.02391624;0.00205771
22.02987671;0.00241085
22.03583717;0.00403506
22.04179764;0.00469971
22.0477581;0.00492301
22.05371857;0.0035329
22.05967903;0.00173511
22.0656395;0.00064379
22.07159996;0.00079024
22.07756042;0.00122376
22.08352089;0.00157256
22.08948135;0.0016079
22.09544182;0.00116143
22.10140228;0.00068475
22.10736275;0.00030082
22.11332321;0.00013751
22.11928368;0.0002565
22.12524414;0.00053027
22.13120461;0.00055577
22.13716507;0.00053867
22.14312553;0.00045202
22.149086;0.00028998
22.15504646;0.00032639
22.16100693;0.00034475
22.16696739;0.00049095
22.17292786;0.00058773
22.17888832;0.00066911
22.18484879;0.00053748
22.19080925;0.00021732
22.19676971;0.0003561
22.20273018;0.00070974
22.20869064;0.0011491
22.21465111;0.00155232
22.22061157;0.00164167
22.22657204;0.00116242
22.2325325;0.00065614
22.23849297;0.00012477
22.24445343;0.00070258
22.25041389;0.00169735
22.25637436;0.00296186
22.26233482;0.00359975
22.26829529;0.0032889
22.27425575;0.00262492
22.28021622;0.00101961
22.28617668;0.0013508
22.29213715;0.00506964
22.29809761;0.00937925
22.30405807;0.01046659
22.31001854;0.00983974
22.315979;0.00804587
22.32193947;0.00331464
22.32789993;0.00127061
22.3338604;0.00649343
22.33982086;0.0125579
22.34578133;0.01425074
22.35174179;0.01468766
22.35770226;0.01192121
22.36366272;0.00547981
22.36962318;0.00108689
22.37558365;0.00125056
22.38154411;0.00254712
22.38750458;0.00312255
22.39346504;0.00344255
22.39942551;0.00266959
22.40538597;0.00142636
22.41134644;0.00054401
22.4173069;0.00021446
22.42326736;0.00063371
22.42922783;0.00092319
22.43518829;0.00102192
22.44114876;0.00076652
22.44710922;0.00050238
22.45306969;0.00040844
22.45903015;0.00049102
22.46499062;0.00043383
22.47095108;0.00041378
22.47691154;0.00050061
22.48287201;0.00059865
22.48883247;0.00069481
22.49479294;0.00064463
22.5007534;0.00063222
22.50671387;0.00060969
22.51267433;0.0007331
22.5186348;0.00081608
22.52459526;0.00082693
22.53055573;0.00057883
22.53651619;0.00011818
22.54247665;0.00043639
22.54843712;0.00084364
22.55439758;0.00138413
22.56035805;0.00192053
22.56631851;0.00218114
22.57227898;0.00181621
22.57823944;0.0011788
22.58419991;0.00030491
22.59016037;0.00094038
22.59612083;0.00220833
22.6020813;0.00383763
22.60804176;0.00475225
22.61400223;0.00424098
22.61996269;0.003507
22.62592316;0.00177071
22.63188362;0.00155945
22.63784409;0.00894698
22.64380455;0.01997327
22.64976501;0.0247432
22.65572548;0.02438379
22.66168594;0.02171922
22.66764641;0.01153998
22.67360687;0.00228134
22.67956734;0.00247122
22.6855278;0.00600553
22.69148827;0.00759448
22.69744873;0.00835803
22.70340919;0.00766652
22.70936966;0.00456865
22.71533012;0.00189115
22.72129059;0.00029995
22.72725105;0.00142099
22.73321152;0.00223396
22.73917198;0.00283005
22.74513245;0.00263429
22.75109291;0.00181864
22.75705338;0.0010967
22.76301384;0.00045392
22.7689743;0.00028068
22.77493477;0.00071571
22.78089523;0.00103489
22.7868557;0.00104095
22.79281616;0.00077635
22.79877663;0.00047166
22.80473709;0.00043126
22.81069756;0.00037765
22.81665802;0.00027865
22.82261848;0.00024148
22.82857895;0.00029948
22.83453941;0.00026724
22.84049988;0.00010552
22.84646034;0.00027769
22.85242081;0.0003967
22.85838127;0.00055763
22.86434174;0.0006996
22.8703022;0.00085384
22.87626266;0.0008712
22.88222313;0.00056445
22.88818359;0.00025426
22.89414406;0.00051869
22.90010452;0.00125724
22.90606499;0.00211822
22.91202545;0.00274002
22.91798592;0.00244334
22.92394638;0.00170563
22.92990685;0.00089636
22.93586731;0.00050375
22.94182777;0.00204931
22.94778824;0.00443896
22.9537487;0.0062698
22.95970917;0.00615931
22.96566963;0.00549856
22.9716301;0.00361495
22.97759056;0.00251572
22.98355103;0.01847554
22.98951149;0.05499361
22.99547195;0.07663237
23.00143242;0.07872213
23.00739288;0.07505431
23.01335335;0.04753126
23.01931381;0.01357316
23.02527428;0.00031517
23.03123474;0.00320707
23.03719521;0.00440537
23.04315567;0.0049457
23.04911613;0.00467558
23.0550766;0.00290206
23.06103706;0.00119728
23.06699753;0.00035613
23.07295799;0.00106806
23.07891846;0.0015644
23.08487892;0.00198063
23.09083939;0.0019354
23.09679985;0.00143889
23.10276031;0.00085904
23.10872078;0.00028892
23.11468124;0.00017179
23.12064171;0.00060242
23.12660217;0.00099538
23.13256264;0.0010316
23.1385231;0.00094784
23.14448357;0.00089328
23.15044403;0.00081403
23.1564045;0.00066685
23.16236496;0.00051355
23.16832542;0.00048305
23.17428589;0.00041689
23.18024635;0.00034764
23.18620682;0.00014896
23.19216728;0.00025732
23.19812775;0.00053994
23.20408821;0.00079914
23.21004868;0.00104936
23.21600914;0.0013655
23.2219696;0.0014121
23.22793007;0.00094889
23.23389053;0.00041845
