MHz;mV
0.44517517;0.01874857
0.44555664;0.02198251
0.44593811;0.02099332
0.44631958;0.01508532
0.44670105;0.00939701
0.44708252;0.00768935
0.44746399;0.00545835
0.44784546;0.00319921
0.44822693;0.00515819
0.4486084;0.00546352
0.44898987;0.00765204
0.44937134;0.01032251
0.44975281;0.00951309
0.45013428;0.00924374
0.45051575;0.00830692
0.45089722;0.00424346
0.45127869;0.00120464
0.45166016;0.00384562
0.45204163;0.00555355
0.4524231;0.00571651
0.45280457;0.00830069
0.45318604;0.01067928
0.4535675;0.01343527
0.45394897;0.01615786
0.45433044;0.01868037
0.45471191;0.01835079
0.45509338;0.01419395
0.45547485;0.01968474
0.45585632;0.02528252
0.45623779;0.02902339
0.45661926;0.03098179
0.45700073;0.02631416
0.4573822;0.01583318
0.45776367;0.00829364
0.45814514;0.00565667
0.45852661;0.00438811
0.45890808;0.00260657
0.45928955;0.00278658
0.45967102;0.00451932
0.46005249;0.00333103
0.46043396;0.00408287
0.46081543;0.00529246
0.4611969;0.00557338
0.46157837;0.00632585
0.46195984;0.01601363
0.46234131;0.0258461
0.46272278;0.03522286
0.46310425;0.03525526
0.46348572;0.02603408
0.46386719;0.01711263
0.46424866;0.00986415
0.46463013;0.007852
0.4650116;0.00953829
0.46539307;0.00912993
0.46577454;0.01061526
0.46615601;0.01137288
0.46653748;0.01264666
0.46691895;0.01102865
0.46730042;0.00881877
0.46768188;0.00840329
0.46806335;0.00432235
0.46844482;0.00021196
0.46882629;0.00641834
0.46920776;0.01177445
0.46958923;0.01156135
0.4699707;0.00969315
0.47035217;0.01399045
0.47073364;0.01625887
0.47111511;0.0151336
0.47149658;0.01098998
0.47187805;0.00271789
0.47225952;0.00487285
0.47264099;0.00298112
0.47302246;0.00192871
0.47340393;0.0048177
0.4737854;0.00940427
0.47416687;0.01163893
0.47454834;0.01342269
0.47492981;0.0148269
0.47531128;0.01246729
0.47569275;0.01141849
0.47607422;0.01436332
0.47645569;0.01896595
0.47683716;0.01880303
0.47721863;0.01135051
0.4776001;0.00501263
0.47798157;0.00814336
0.47836304;0.01472861
0.47874451;0.01858314
0.47912598;0.01524998
0.47950745;0.00905202
0.47988892;0.00421013
0.48027039;0.01260469
0.48065186;0.0159673
0.48103333;0.01222961
0.48141479;0.00359986
0.48179626;0.0082985
0.48217773;0.01452369
0.4825592;0.01565936
0.48294067;0.01767101
0.48332214;0.02173945
0.48370361;0.02355633
0.48408508;0.02193814
0.48446655;0.01938324
0.48484802;0.01577103
0.48522949;0.00965529
0.48561096;0.00575691
0.48599243;0.00332719
0.4863739;0.00849725
0.48675537;0.00866864
0.48713684;0.00351595
0.48751831;0.00085855
0.48789978;0.00386925
0.48828125;0.00774822
0.48866272;0.01002915
0.48904419;0.01092408
0.48942566;0.01317509
0.48980713;0.01429896
0.4901886;0.01327481
0.49057007;0.01231529
0.49095154;0.01312448
0.49133301;0.01593822
0.49171448;0.01615384
0.49209595;0.01278857
0.49247742;0.00933409
0.49285889;0.00423347
0.49324036;0.00667571
0.49362183;0.00946628
0.4940033;0.00899222
0.49438477;0.01009448
0.49476624;0.00690394
0.49514771;0.00351599
0.49552917;0.00575576
0.49591064;0.00908327
0.49629211;0.0098188
0.49667358;0.00870952
0.49705505;0.01442418
0.49743652;0.01818366
0.49781799;0.02311863
0.49819946;0.02456019
0.49858093;0.00525166
0.4989624;0.05414549
0.49934387;0.076725
0.49972534;0.07440053
0.50010681;0.07232394
0.50048828;0.04497517
0.50086975;0.00407918
0.50125122;0.01729278
0.50163269;0.02633507
0.50201416;0.02627221
0.50239563;0.02406031
0.5027771;0.01408763
0.50315857;0.00134754
0.50354004;0.00996322
0.50392151;0.01103337
0.50430298;0.00945575
0.50468445;0.01341423
0.50506592;0.01864801
0.50544739;0.0218835
0.50582886;0.02195487
0.50621033;0.01730963
0.5065918;0.01057712
0.50697327;0.00598148
0.50735474;0.00548147
0.50773621;0.00601484
0.50811768;0.00883291
0.50849915;0.00905424
0.50888062;0.01033029
0.50926208;0.01172582
0.50964355;0.00939604
0.51002502;0.00557663
0.51040649;0.00934092
0.51078796;0.01408137
0.51116943;0.01419027
0.5115509;0.01193644
0.51193237;0.00845099
0.51231384;0.00732319
0.51269531;0.00727232
0.51307678;0.01057496
0.51345825;0.01638869
0.51383972;0.02051236
0.51422119;0.02379784
0.51460266;0.01850807
0.51498413;0.00817197
0.5153656;0.00833605
0.51574707;0.00896627
0.51612854;0.00572334
0.51651001;0.00192904
0.51689148;0.00952472
0.51727295;0.0143483
0.51765442;0.01232181
0.51803589;0.00836795
0.51841736;0.00729214
0.51879883;0.00981233
0.5191803;0.01432963
0.51956177;0.01826791
0.51994324;0.01821827
0.52032471;0.01484786
0.52070618;0.00836313
0.52108765;0.00420674
0.52146912;0.00669243
0.52185059;0.00926127
0.52223206;0.00857289
0.52261353;0.00462987
0.522995;0.00543658
0.52337646;0.00715292
0.52375793;0.00944046
0.5241394;0.00989235
0.52452087;0.01063957
0.52490234;0.01190737
0.52528381;0.01280128
0.52566528;0.01563943
0.52604675;0.02023195
0.52642822;0.0257771
0.52680969;0.02937452
0.52719116;0.03015094
0.52757263;0.02827623
0.5279541;0.02001193
0.52833557;0.01205214
0.52871704;0.0083558
0.52909851;0.00654931
0.52947998;0.00851123
0.52986145;0.00909985
0.53024292;0.00727644
0.53062439;0.00486947
0.53100586;0.00251716
0.53138733;0.00179143
0.5317688;0.00524124
0.53215027;0.006712
0.53253174;0.00785328
0.53291321;0.00610677
0.53329468;0.00121804
0.53367615;0.00078478
0.53405762;0.0036804
0.53443909;0.00544633
0.53482056;0.00730816
0.53520203;0.01329799
0.5355835;0.01754997
0.53596497;0.01719196
0.53634644;0.01634401
0.53672791;0.01188876
0.53710938;0.00675281
0.53749084;0.00808669
0.53787231;0.00628539
0.53825378;0.00124316
0.53863525;0.00260918
0.53901672;0.00329483
0.53939819;0.00601112
0.53977966;0.00940935
0.54016113;0.0131128
0.5405426;0.0170758
0.54092407;0.02277742
0.54130554;0.02502178
0.54168701;0.0200073
0.54206848;0.01377291
0.54244995;0.00690647
0.54283142;0.00679121
0.54321289;0.01332502
0.54359436;0.01928824
0.54397583;0.02150737
0.5443573;0.01809413
0.54473877;0.01808167
0.54512024;0.01822677
0.54550171;0.01605251
0.54588318;0.01210838
0.54626465;0.00910244
0.54664612;0.00716296
0.54702759;0.00253731
0.54740906;0.00595607
0.54779053;0.0123124
0.548172;0.01646977
0.54855347;0.01778314
0.54893494;0.0149321
0.54931641;0.00862606
0.54969788;0.00822595
0.55007935;0.01419101
0.55046082;0.01560042
0.55084229;0.01526225
0.55122375;0.01414257
0.55160522;0.01133531
0.55198669;0.00778997
0.55236816;0.00663705
0.55274963;0.0053919
0.5531311;0.00910512
0.55351257;0.01111129
0.55389404;0.01073517
0.55427551;0.00868068
0.55465698;0.00329336
0.55503845;0.01471952
0.55541992;0.02067307
0.55580139;0.02202326
0.55618286;0.02059092
0.55656433;0.01383676
0.5569458;0.00787502
0.55732727;0.0092623
0.55770874;0.01216397
0.55809021;0.01201902
0.55847168;0.01203166
0.55885315;0.01631882
0.55923462;0.016514
0.55961609;0.01527455
0.55999756;0.01489075
0.56037903;0.01109022
0.5607605;0.00989645
0.56114197;0.01282633
0.56152344;0.01776698
0.56190491;0.02431452
0.56228638;0.0254435
0.56266785;0.01995956
0.56304932;0.01272897
0.56343079;0.00997051
0.56381226;0.01273925
0.56419373;0.01654653
0.5645752;0.01880039
0.56495667;0.0214273
0.56533813;0.02366745
0.5657196;0.02422085
0.56610107;0.02156468
0.56648254;0.01888299
0.56686401;0.01401888
0.56724548;0.00935782
0.56762695;0.00367996
0.56800842;0.00760114
0.56838989;0.01469306
0.56877136;0.01589715
0.56915283;0.01038449
0.5695343;0.00517056
0.56991577;0.00397928
0.57029724;0.00602781
0.57067871;0.01090373
0.57106018;0.01208749
0.57144165;0.01485894
0.57182312;0.02077639
0.57220459;0.01931697
0.57258606;0.01944368
0.57296753;0.02112358
0.573349;0.02096685
0.57373047;0.02089673
0.57411194;0.02334945
0.57449341;0.02382042
0.57487488;0.01721624
0.57525635;0.0077556
0.57563782;0.0081187
0.57601929;0.01293401
0.57640076;0.01656322
0.57678223;0.01656207
0.5771637;0.01564745
0.57754517;0.01258477
0.57792664;0.00643819
0.57830811;0.0080477
0.57868958;0.01441821
0.57907104;0.01757805
0.57945251;0.01254286
0.57983398;0.01417748
0.58021545;0.01659447
0.58059692;0.01621068
0.58097839;0.01752339
0.58135986;0.01209007
0.58174133;0.01305893
0.5821228;0.05764468
0.58250427;0.1265744
0.58288574;0.152276
0.58326721;0.136201
0.58364868;0.1106381
0.58403015;0.05064642
0.58441162;0.01793674
0.58479309;0.0224521
0.58517456;0.01635995
0.58555603;0.00731706
0.5859375;0.00561532
0.58631897;0.01331398
0.58670044;0.02026983
0.58708191;0.0241492
0.58746338;0.02475892
0.58784485;0.01936354
0.58822632;0.00851211
0.58860779;0.00415848
0.58898926;0.01437754
0.58937073;0.01810067
0.5897522;0.01577684
0.59013367;0.01014775
0.59051514;0.00790078
0.59089661;0.01016314
0.59127808;0.01185885
0.59165955;0.01398469
0.59204102;0.01077012
0.59242249;0.00404478
0.59280396;0.00490418
0.59318542;0.00876648
0.59356689;0.01143132
0.59394836;0.00892276
0.59432983;0.00976487
0.5947113;0.01139306
0.59509277;0.01186261
0.59547424;0.0106667
0.59585571;0.00934691
0.59623718;0.00930633
0.59661865;0.01042576
0.59700012;0.01229275
0.59738159;0.01439622
0.59776306;0.01277903
0.59814453;0.01069734
0.598526;0.00574263
0.59890747;0.00125206
0.59928894;0.00553343
0.59967041;0.01184063
0.60005188;0.01874701
0.60043335;0.02414966
0.60081482;0.0200476
0.60119629;0.01232013
0.60157776;0.00665932
0.60195923;0.0032963
0.6023407;0.00276926
0.60272217;0.00697257
0.60310364;0.01606418
0.60348511;0.02394214
0.60386658;0.02918187
0.60424805;0.03212607
0.60462952;0.02782377
0.60501099;0.01908085
0.60539246;0.00876307
0.60577393;0.00221027
0.6061554;0.00796858
0.60653687;0.01621711
0.60691833;0.02275848
0.6072998;0.0234258
0.60768127;0.02140814
0.60806274;0.01409243
0.60844421;0.00707676
0.60882568;0.00622751
0.60920715;0.00746298
0.60958862;0.00940861
0.60997009;0.00969671
0.61035156;0.00526425
0.61073303;0.00150406
0.6111145;0.00324674
0.61149597;0.01114687
0.61187744;0.0170823
0.61225891;0.02085364
0.61264038;0.01973833
0.61302185;0.0142534
0.61340332;0.00839725
0.61378479;0.00700408
0.61416626;0.00798599
0.61454773;0.01201113
0.6149292;0.01528496
0.61531067;0.01535299
0.61569214;0.00932819
0.61607361;0.00655078
0.61645508;0.00475094
0.61683655;0.00398257
0.61721802;0.00437732
0.61759949;0.00266202
0.61798096;0.00062883
0.61836243;0.00139685
0.6187439;0.00654072
0.61912537;0.00886598
0.61950684;0.00843702
0.61988831;0.01105999
0.62026978;0.01177359
0.62065125;0.01056344
0.62103271;0.00993099
0.62141418;0.00658021
0.62179565;0.00585128
0.62217712;0.00827307
0.62255859;0.00917126
0.62294006;0.01112853
0.62332153;0.00860138
0.623703;0.00943863
0.62408447;0.01255254
0.62446594;0.01018556
0.62484741;0.00699224
0.62522888;0.00519544
0.62561035;0.00880847
0.62599182;0.01380693
0.62637329;0.01943492
0.62675476;0.02310505
0.62713623;0.02420922
0.6275177;0.02202724
0.62789917;0.01250505
0.62828064;0.00386393
0.62866211;0.01192022
0.62904358;0.02176153
0.62942505;0.02362862
0.62980652;0.01930608
0.63018799;0.01464777
0.63056946;0.00886175
0.63095093;0.00458041
0.6313324;0.00405694
0.63171387;0.00560867
0.63209534;0.00625812
0.63247681;0.00811702
0.63285828;0.00504328
0.63323975;0.00155721
0.63362122;0.0023688
0.63400269;0.00370678
0.63438416;0.00226997
0.63476563;0.00471956
0.63514709;0.01149855
0.63552856;0.01418772
0.63591003;0.01317894
0.6362915;0.01035856
0.63667297;0.0076644
0.63705444;0.00425542
0.63743591;0.0013346
0.63781738;0.00370675
0.63819885;0.00897174
0.63858032;0.01388606
0.63896179;0.01750405
0.63934326;0.01937956
0.63972473;0.0188949
0.6401062;0.01746379
0.64048767;0.01594112
0.64086914;0.01586811
0.64125061;0.01378932
0.64163208;0.01084772
0.64201355;0.00887456
0.64239502;0.00685072
0.64277649;0.00640473
0.64315796;0.00748682
0.64353943;0.01009768
0.6439209;0.01110899
0.64430237;0.01170436
0.64468384;0.01270861
0.64506531;0.00910603
0.64544678;0.0061173
0.64582825;0.00872527
0.64620972;0.00926093
0.64659119;0.00715434
0.64697266;0.00096345
0.64735413;0.01047572
0.6477356;0.01941915
0.64811707;0.0210258
0.64849854;0.01798112
0.64888;0.01528682
0.64926147;0.01283424
0.64964294;0.01092817
0.65002441;0.01298147
0.65040588;0.01625042
0.65078735;0.01715007
0.65116882;0.01933714
0.65155029;0.01733282
0.65193176;0.01172627
0.65231323;0.00671995
0.6526947;0.00942686
0.65307617;0.01466973
0.65345764;0.01391413
0.65383911;0.01237483
0.65422058;0.01075178
0.65460205;0.01163625
0.65498352;0.01243507
0.65536499;0.01766163
0.65574646;0.02036822
0.65612793;0.02152353
0.6565094;0.01931944
0.65689087;0.01702466
0.65727234;0.01400343
0.65765381;0.01329039
0.65803528;0.01393962
0.65841675;0.01399631
0.65879822;0.01551134
0.65917969;0.01546319
0.65956116;0.0200456
0.65994263;0.02159397
0.6603241;0.02028315
0.66070557;0.01489715
0.66108704;0.01461913
0.66146851;0.00972795
0.66184998;0.01120094
0.66223145;0.00951271
0.66261292;0.01287326
0.66299438;0.00993547
0.66337585;0.01284116
0.66375732;0.01092205
0.66413879;0.00501626
0.66452026;0.01057532
0.66490173;0.00507962
0.6652832;0.4435732
0.66566467;3.144242
0.66604614;7.575883
0.66642761;9.506289
0.66680908;9.567942
0.66719055;8.662539
0.66757202;4.749003
0.66795349;1.046387
0.66833496;0.05198266
0.66871643;0.00580795
0.6690979;0.00416305
0.66947937;0.00699063
0.66986084;0.00639694
0.67024231;0.00279295
0.67062378;0.00715345
0.67100525;0.01202604
0.67138672;0.01370439
0.67176819;0.01184286
0.67214966;0.00763181
0.67253113;0.01019988
0.6729126;0.01595888
0.67329407;0.01612302
0.67367554;0.01429996
0.67405701;0.00872415
0.67443848;0.00319789
0.67481995;0.0048489
0.67520142;0.00637435
0.67558289;0.00627616
0.67596436;0.00494558
0.67634583;0.00256854
0.67672729;0.00211112
0.67710876;0.0041166
0.67749023;0.00360727
0.6778717;0.00437708
0.67825317;0.00523108
0.67863464;0.0053609
0.67901611;0.00583258
0.67939758;0.00890534
0.67977905;0.01147605
0.68016052;0.01244525
0.68054199;0.01388592
0.68092346;0.01559629
0.68130493;0.01370901
0.6816864;0.01239406
0.68206787;0.01393186
0.68244934;0.01444949
0.68283081;0.01308352
0.68321228;0.01187308
0.68359375;0.01295769
0.68397522;0.01401071
0.68435669;0.01354376
0.68473816;0.01086948
0.68511963;0.0054247
0.6855011;0.00396997
0.68588257;0.01029101
0.68626404;0.01064953
0.68664551;0.0053469
0.68702698;0.00420379
0.68740845;0.01264223
0.68778992;0.01511077
0.68817139;0.0116049
0.68855286;0.0048775
0.68893433;0.00322702
0.6893158;0.00728984
0.68969727;0.00750025
0.69007874;0.00725806
0.69046021;0.00815425
0.69084167;0.00890314
0.69122314;0.00685821
0.69160461;0.00875935
0.69198608;0.01172384
0.69236755;0.01253249
0.69274902;0.01091219
0.69313049;0.00722274
0.69351196;0.00341765
0.69389343;0.00228544
0.6942749;0.00198769
0.69465637;0.00283811
0.69503784;0.00336569
0.69541931;0.00620964
0.69580078;0.00826253
0.69618225;0.00450632
0.69656372;0.00104997
0.69694519;0.0044604
0.69732666;0.00657788
0.69770813;0.00480341
0.6980896;0.00350046
0.69847107;0.00867212
0.69885254;0.01158572
0.69923401;0.0132355
0.69961548;0.01177089
0.69999695;0.0079055
0.70037842;0.00609529
0.70075989;0.00672483
0.70114136;0.01134259
0.70152283;0.01683032
0.7019043;0.02230957
0.70228577;0.02341475
0.70266724;0.01973615
0.70304871;0.01351506
0.70343018;0.00492964
0.70381165;0.00340965
0.70419312;0.00532327
0.70457458;0.00499036
0.70495605;0.00332119
0.70533752;0.00446802
0.70571899;0.0075708
0.70610046;0.01022848
0.70648193;0.01368201
0.7068634;0.01266516
0.70724487;0.00612353
0.70762634;0.00200878
0.70800781;0.00401032
0.70838928;0.00630461
0.70877075;0.00867718
0.70915222;0.01006588
0.70953369;0.00953561
0.70991516;0.00973666
0.71029663;0.00852829
0.7106781;0.00481824
0.71105957;0.00523687
0.71144104;0.00228684
0.71182251;0.00460857
0.71220398;0.0118827
0.71258545;0.02019032
0.71296692;0.02071171
0.71334839;0.01388969
0.71372986;0.01081034
0.71411133;0.01413229
0.7144928;0.02053947
0.71487427;0.01639842
0.71525574;0.01054674
0.71563721;0.00805762
0.71601868;0.00415216
0.71640015;0.00623225
0.71678162;0.00937781
0.71716309;0.01324245
0.71754456;0.01932946
0.71792603;0.01988818
0.7183075;0.01395439
0.71868896;0.0093204
0.71907043;0.00537616
0.7194519;0.00461254
0.71983337;0.006677
0.72021484;0.00743153
0.72059631;0.00669487
0.72097778;0.00762949
0.72135925;0.01537086
0.72174072;0.0217074
0.72212219;0.02385359
0.72250366;0.02188985
0.72288513;0.0190734
0.7232666;0.01750218
0.72364807;0.01417317
0.72402954;0.01241035
0.72441101;0.01370994
0.72479248;0.01188138
0.72517395;0.01214357
0.72555542;0.01628557
0.72593689;0.01574504
0.72631836;0.01399388
0.72669983;0.01363607
0.7270813;0.01086137
0.72746277;0.00470832
0.72784424;0.00279949
0.72822571;0.00717372
0.72860718;0.01082886
0.72898865;0.00663387
0.72937012;0.0029567
0.72975159;0.00670701
0.73013306;0.00918401
0.73051453;0.00407603
0.730896;0.00578131
0.73127747;0.01196633
0.73165894;0.01631727
0.73204041;0.01492804
0.73242188;0.00582188
0.73280334;0.00637509
0.73318481;0.01266759
0.73356628;0.01361355
0.73394775;0.00833344
0.73432922;0.00576579
0.73471069;0.01606293
0.73509216;0.02204362
0.73547363;0.01750586
0.7358551;0.00979825
0.73623657;0.0122472
0.73661804;0.0155291
0.73699951;0.01267031
0.73738098;0.00852982
0.73776245;0.00891885
0.73814392;0.01204147
0.73852539;0.01740475
0.73890686;0.02442499
0.73928833;0.02685358
0.7396698;0.02552627
0.74005127;0.02228241
0.74043274;0.01676225
0.74081421;0.01132748
0.74119568;0.01026108
0.74157715;0.01001885
0.74195862;0.01077877
0.74234009;0.0106862
0.74272156;0.00747376
0.74310303;0.00497216
0.7434845;0.00444476
0.74386597;0.00762194
0.74424744;0.01053731
0.74462891;0.00690048
0.74501038;0.00646778
0.74539185;0.00761707
0.74577332;0.00877018
0.74615479;0.00909434
0.74653625;0.00830084
0.74691772;0.00966926
0.74729919;0.0109194
0.74768066;0.01212389
0.74806213;0.00907513
0.7484436;0.01649925
0.74882507;0.03399141
0.74920654;0.05952236
0.74958801;0.09177797
0.74996948;0.09273183
0.75035095;0.07150818
0.75073242;0.05094941
0.75111389;0.01521446
0.75149536;0.01529606
0.75187683;0.01454114
0.7522583;0.01260599
0.75263977;0.01321536
0.75302124;0.01150945
0.75340271;0.00665076
0.75378418;0.00469161
0.75416565;0.01268999
